STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72493023230,2017-09-16,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",61.5,24,55.9,24,1013.3,23,10.1,24,10.0,24,6.1,24,15.9,999.9,72.0, ,53.1, ,0.0,G,999.9,0
72493023230,2017-09-17,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.2,24,55.8,24,1013.7,23,10.5,24,10.0,24,6.3,24,15.9,999.9,71.1, ,53.1, ,0.0,G,999.9,0
72493023230,2017-09-18,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",65.3,24,61.1,24,1014.4,18,11.3,24,10.0,24,9.8,24,15.9,999.9,71.1, ,57.0, ,0.0,G,999.9,0
72493023230,2017-09-19,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",63.5,24,52.4,24,1015.7,24,12.6,24,10.0,24,9.9,24,22.9,999.9,73.0, ,55.0, ,0.0,G,999.9,0
72493023230,2017-09-20,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",64.6,24,57.3,24,1014.4,20,11.1,24,10.0,24,7.1,24,15.9,999.9,73.9, ,55.0, ,0.0,G,999.9,0
72493023230,2017-09-21,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.2,24,49.8,24,1011.7,24,8.6,24,10.0,24,13.1,24,19.0,999.9,72.0, ,55.9, ,0.0,G,999.9,0
72493023230,2017-09-22,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",60.3,24,50.2,24,1012.6,21,9.6,24,10.0,24,9.5,24,22.0,999.9,68.0, ,52.0, ,0.0,G,999.9,0
72493023230,2017-09-23,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",60.7,24,47.1,24,1012.6,24,9.4,24,10.0,24,6.7,24,15.9,999.9,78.1, ,48.9, ,0.0,G,999.9,0
72493023230,2017-09-24,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.2,24,50.5,24,1013.3,24,10.2,24,10.0,24,5.7,24,15.9,999.9,78.1, ,48.9, ,0.0,G,999.9,0
72493023230,2017-09-25,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",63.9,24,49.3,24,1013.3,24,10.2,24,10.0,24,4.2,24,11.1,999.9,81.0, ,48.9, ,0.0,G,999.9,0
72493023230,2017-09-26,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",67.8,24,50.9,24,1010.2,24,7.1,24,10.0,24,4.3,24,11.1,18.1,91.0, ,51.1, ,0.0,G,999.9,0
72493023230,2017-09-27,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",69.2,24,51.7,24,1010.5,24,7.4,24,10.0,24,4.0,24,9.9,999.9,91.0, ,52.0, ,0.0,G,999.9,0
72493023230,2017-09-28,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",68.1,24,52.0,24,1013.4,24,10.3,24,10.0,24,4.7,24,11.1,999.9,87.1, ,54.0, ,0.0,G,999.9,0
72493023230,2017-09-29,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",61.2,24,56.5,24,1015.1,21,12.1,24,10.0,24,8.7,24,15.0,999.9,66.9,*,55.9,*,0.0,G,999.9,0
72493023230,2017-09-30,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",61.9,24,56.9,24,1014.8,23,11.7,24,10.0,24,9.0,24,15.0,22.0,73.0, ,55.9, ,0.0,G,999.9,0
72493023230,2017-10-01,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.2,24,51.8,24,1013.5,24,10.4,24,10.0,24,5.6,24,15.9,999.9,73.0, ,51.1, ,0.0,G,999.9,0
72493023230,2017-10-02,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",63.4,24,43.4,24,1010.6,24,7.4,24,10.0,24,7.0,24,15.9,999.9,73.0, ,50.0, ,0.0,G,999.9,0
72493023230,2017-10-03,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",59.9,24,47.8,24,1009.1,24,6.0,24,10.0,24,4.2,24,15.9,999.9,73.0, ,50.0, ,0.0,G,999.9,0
72493023230,2017-10-04,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",59.2,24,46.9,24,1016.8,24,13.6,24,10.0,24,5.4,24,11.1,999.9,75.0, ,48.0, ,0.0,G,999.9,0
72493023230,2017-10-05,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",59.8,24,48.6,24,1016.7,24,13.6,24,10.0,24,4.8,24,9.9,999.9,77.0, ,48.0, ,0.0,G,999.9,0
72493023230,2017-10-06,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.0,24,45.4,24,1016.2,23,13.0,24,10.0,24,4.3,24,12.0,999.9,82.0, ,46.9, ,0.0,G,999.9,0
72493023230,2017-10-07,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.8,24,50.5,24,1013.5,24,10.4,24,10.0,24,3.9,24,9.9,999.9,82.0, ,46.9, ,0.0,G,999.9,100000
72493023230,2017-10-08,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",61.5,24,52.5,24,1009.6,24,6.5,24,9.5,24,6.3,24,11.1,999.9,78.1, ,48.9, ,0.0,G,999.9,0
72493023230,2017-10-09,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",68.6,24,33.9,23,1011.1,23,7.9,24,9.8,24,8.5,24,22.0,34.0,77.0, ,48.9, ,0.0,G,999.9,0
72493023230,2017-10-10,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.7,24,45.7,24,1013.4,24,10.3,24,9.2,24,3.9,24,12.0,999.9,75.9, ,50.0, ,0.0,G,999.9,0
72493023230,2017-10-11,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.3,24,49.8,24,1013.6,16,10.9,24,6.3,24,6.1,24,12.0,999.9,75.9, ,48.0, ,0.0,G,999.9,0
72493023230,2017-10-12,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.8,24,42.1,24,1017.7,23,14.5,24,6.3,24,5.5,24,12.0,999.9,70.0, ,45.0, ,0.0,G,999.9,0
72493023230,2017-10-13,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.7,24,42.3,24,1019.0,23,15.8,24,6.5,24,4.6,24,9.9,999.9,72.0, ,43.0, ,0.0,G,999.9,0
72493023230,2017-10-14,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",60.6,24,40.5,24,1019.2,21,16.0,24,7.4,24,5.3,24,14.0,20.0,79.0, ,43.0, ,0.0,G,999.9,0
72493023230,2017-10-15,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",64.0,24,38.7,24,1018.9,24,15.8,24,10.0,24,4.7,24,9.9,999.9,79.0, ,44.1, ,0.0,G,999.9,0
72493023230,2017-10-16,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",63.8,24,46.4,24,1019.5,24,16.4,24,10.0,24,3.5,24,8.9,999.9,79.0, ,46.0, ,0.0,G,999.9,0
72493023230,2017-10-17,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",62.8,24,44.8,24,1018.1,22,14.9,24,8.6,24,2.8,24,8.9,999.9,79.0, ,46.0, ,0.0,G,999.9,0
72493023230,2017-10-18,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",53.4,24,49.9,24,1017.7,22,14.6,24,8.2,24,6.0,24,18.1,999.9,75.9, ,42.1, ,0.0,G,999.9,100000
72493023230,2017-10-19,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.7,24,53.4,24,1015.9,20,12.7,24,9.8,24,7.4,24,14.0,999.9,64.0, ,42.1, ,0.0,G,999.9,10000
72493023230,2017-10-20,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.2,24,53.2,24,1018.1,10,13.0,24,9.5,24,10.6,24,26.0,46.0,64.0, ,50.0, ,0.13,G,999.9,10000
72493023230,2017-10-21,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.1,24,46.2,24,1022.9,23,19.7,24,10.0,24,6.2,24,19.0,999.9,66.9, ,44.1, ,0.02,G,999.9,0
72493023230,2017-10-22,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.2,24,52.7,24,1026.5,23,23.3,24,10.0,24,5.4,24,12.0,999.9,72.0, ,44.1, ,0.0,G,999.9,100000
72493023230,2017-10-23,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",63.7,24,53.8,24,1023.7,24,20.6,24,10.0,24,3.5,24,8.9,999.9,86.0, ,46.9, ,0.0,G,999.9,0
72493023230,2017-10-24,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",72.0,24,53.6,24,1020.1,24,17.0,24,10.0,24,4.8,24,14.0,999.9,91.9, ,50.0, ,0.0,G,999.9,0
72493023230,2017-10-25,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",68.1,24,54.2,24,1015.6,24,12.5,24,10.0,24,3.4,24,11.1,999.9,91.9, ,54.0, ,0.0,G,999.9,0
72493023230,2017-10-26,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",66.8,24,54.1,24,1011.6,24,8.5,24,10.0,24,2.9,24,9.9,999.9,82.9, ,52.0, ,0.0,G,999.9,0
72493023230,2017-10-27,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",65.6,24,54.0,24,1013.8,23,10.7,24,10.0,24,3.0,24,8.9,999.9,82.0, ,50.0, ,0.0,G,999.9,100000
72493023230,2017-10-28,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.1,24,54.2,24,1013.6,21,10.4,24,9.1,24,5.0,24,14.0,999.9,81.0, ,50.0, ,0.0,G,999.9,100000
72493023230,2017-10-29,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.6,24,53.6,24,1012.8,23,9.7,24,8.3,24,5.2,24,13.0,999.9,68.0, ,50.0, ,0.0,I,999.9,0
72493023230,2017-10-30,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.1,24,51.4,24,1011.6,21,8.4,24,9.5,24,11.7,24,20.0,999.9,62.1, ,53.1, ,0.0,G,999.9,0
72493023230,2017-10-31,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.6,24,49.1,24,1012.6,19,9.1,24,10.0,24,7.1,24,18.1,999.9,64.0, ,48.0, ,0.0,G,999.9,0
72493023230,2017-11-01,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",54.7,24,49.5,24,1014.2,24,11.0,24,10.0,24,4.6,24,11.1,999.9,66.0, ,46.0, ,0.0,G,999.9,0
72493023230,2017-11-02,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.3,24,49.9,24,1015.6,24,12.4,24,9.5,24,3.2,24,12.0,999.9,66.0, ,46.0, ,0.0,G,999.9,0
72493023230,2017-11-03,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.6,24,50.7,24,1016.5,24,13.3,24,9.8,24,7.6,24,15.0,999.9,64.9, ,46.0, ,0.09,G,999.9,10000
72493023230,2017-11-04,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.5,24,52.1,24,1016.1,18,12.9,24,9.7,24,8.8,24,13.0,999.9,64.9, ,53.1, ,0.06,G,999.9,10000
72493023230,2017-11-05,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",53.2,24,41.8,24,1019.4,24,16.2,24,10.0,24,9.8,24,14.0,22.0,61.0, ,50.0, ,0.22,G,999.9,0
72493023230,2017-11-06,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",53.6,24,46.2,24,1020.2,18,17.0,24,10.0,24,5.8,24,12.0,999.9,63.0, ,45.0, ,0.0,G,999.9,0
72493023230,2017-11-07,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",52.4,24,42.7,24,1020.2,24,17.1,24,10.0,24,4.7,24,12.0,999.9,64.0, ,39.9, ,0.0,G,999.9,0
72493023230,2017-11-08,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.0,24,46.6,24,1016.5,24,13.4,24,10.0,24,5.3,24,15.0,999.9,64.0, ,39.9, ,0.0,G,999.9,0
72493023230,2017-11-09,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",61.0,24,57.6,24,1015.1,20,11.7,24,9.7,24,8.6,24,15.0,999.9,66.0, ,46.0, ,0.08,G,999.9,10000
72493023230,2017-11-10,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.4,24,54.7,24,1017.5,23,14.4,24,9.8,24,5.1,24,8.9,999.9,73.0, ,52.0, ,0.02,G,999.9,10000
72493023230,2017-11-11,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.4,24,53.7,24,1018.7,19,15.6,24,9.4,24,3.8,24,9.9,999.9,63.0, ,48.9, ,0.1,G,999.9,100000
72493023230,2017-11-12,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.2,24,50.0,24,1019.3,21,16.2,24,10.0,24,3.9,24,8.0,999.9,63.0, ,48.0, ,0.0,G,999.9,0
72493023230,2017-11-13,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.1,24,51.1,24,1021.3,21,18.3,24,10.0,24,5.5,24,9.9,999.9,66.0, ,48.0, ,0.0,G,999.9,0
72493023230,2017-11-14,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.7,24,52.9,24,1023.1,20,20.0,24,9.9,24,4.7,24,8.9,999.9,66.0, ,48.9, ,0.01,G,999.9,10000
72493023230,2017-11-15,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.1,24,47.1,24,1017.9,24,14.8,24,10.0,24,3.2,24,8.9,999.9,64.0, ,48.9, ,0.0,G,999.9,10000
72493023230,2017-11-16,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.8,24,55.3,24,1011.5,10,8.5,24,4.9,24,8.9,24,19.0,22.0,64.4,*,53.6,*,0.9,G,999.9,10000
72493023230,2017-11-17,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",54.5,24,50.3,24,1018.7,19,14.3,24,9.2,24,6.0,24,17.1,22.9,63.0, ,45.0, ,1.16,G,999.9,10000
72493023230,2017-11-18,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.1,24,39.4,24,1022.7,24,19.6,24,10.0,24,5.4,24,11.1,999.9,63.0, ,39.0, ,0.0,G,999.9,0
72493023230,2017-11-19,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.9,24,42.9,24,1020.8,24,17.7,24,9.9,24,3.3,24,7.0,999.9,60.1, ,37.9, ,0.0,G,999.9,0
72493023230,2017-11-20,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",57.4,24,49.9,24,1018.7,24,15.6,24,10.0,24,2.1,24,5.1,999.9,64.9,*,53.1,*,0.0,G,999.9,0
72493023230,2017-11-21,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.6,24,53.3,24,1020.3,24,17.1,24,9.0,24,5.4,24,8.9,999.9,66.0, ,54.0, ,0.0,G,999.9,0
72493023230,2017-11-22,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.0,24,55.0,24,1020.1,23,17.0,24,8.2,24,3.7,24,11.1,999.9,66.9, ,50.0, ,0.0,G,999.9,100000
72493023230,2017-11-23,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",59.5,24,57.2,24,1019.9,23,16.7,24,9.6,24,2.5,24,7.0,999.9,66.9, ,50.0, ,0.0,G,999.9,100000
72493023230,2017-11-24,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",58.6,24,56.5,24,1018.8,21,15.6,24,8.0,24,1.8,24,6.0,999.9,64.9,*,51.8,*,0.0,G,999.9,100000
72493023230,2017-11-25,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",60.3,24,55.2,24,1015.4,24,12.2,24,10.0,24,4.7,24,9.9,999.9,70.0, ,52.0, ,0.0,G,999.9,0
72493023230,2017-11-26,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",60.9,24,56.9,24,1014.9,20,11.8,24,8.8,24,8.8,24,19.0,999.9,70.0, ,53.1, ,0.0,G,999.9,10000
72493023230,2017-11-27,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.5,24,50.1,24,1016.9,22,13.2,24,9.7,24,8.4,24,22.9,999.9,63.0, ,46.0, ,0.38,G,999.9,10000
72493023230,2017-11-28,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",50.0,24,45.5,24,1020.7,24,17.5,24,10.0,24,2.7,24,8.0,999.9,59.0, ,39.9, ,0.25,G,999.9,0
72493023230,2017-11-29,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",51.6,24,46.3,24,1020.7,24,17.6,24,10.0,24,3.6,24,7.0,999.9,61.0, ,39.9, ,0.0,G,999.9,0
72493023230,2017-11-30,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",52.2,24,44.6,24,1020.9,24,17.7,24,10.0,24,3.4,24,8.0,999.9,62.1, ,41.0, ,0.0,G,999.9,0
72493023230,2017-12-01,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.6,24,46.1,24,1019.4,24,16.2,24,10.0,24,2.5,24,8.0,999.9,62.1, ,41.0, ,0.0,G,999.9,0
72493023230,2017-12-02,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.5,24,46.4,24,1017.4,24,14.3,24,8.5,24,2.8,24,7.0,999.9,57.9, ,41.0, ,0.0,G,999.9,100000
72493023230,2017-12-03,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",53.7,24,44.5,24,1019.8,22,16.4,24,9.8,24,7.2,24,15.9,20.0,59.0, ,41.0, ,0.02,G,999.9,10000
72493023230,2017-12-04,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",51.4,24,30.1,24,1021.9,24,18.8,24,10.0,24,6.4,24,15.9,20.0,64.0, ,37.0, ,0.01,G,999.9,0
72493023230,2017-12-05,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",55.7,24,24.8,24,1023.0,24,19.8,24,9.9,24,6.8,24,13.0,20.0,66.9, ,37.0, ,0.0,G,999.9,0
72493023230,2017-12-06,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",50.2,24,34.1,24,1024.8,24,21.7,24,10.0,24,5.8,24,14.0,999.9,66.9, ,37.0, ,0.0,G,999.9,0
72493023230,2017-12-07,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",52.0,24,36.4,24,1027.2,24,24.1,24,10.0,24,5.6,24,9.9,999.9,64.9, ,37.0, ,0.0,G,999.9,0
72493023230,2017-12-08,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.1,24,37.6,24,1029.8,24,26.7,24,10.0,24,2.6,24,7.0,999.9,66.0, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-09,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.0,24,37.3,24,1026.8,23,23.6,24,10.0,24,2.6,24,7.0,999.9,66.0, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-10,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.4,24,38.1,24,1024.9,24,21.8,24,10.0,24,4.3,24,8.0,999.9,64.0, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-11,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.4,24,38.6,24,1024.6,24,21.5,24,10.0,24,3.1,24,8.0,999.9,62.1, ,35.1, ,0.0,G,999.9,0
72493023230,2017-12-12,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",47.9,24,39.5,24,1026.0,24,22.8,24,10.0,24,2.8,24,8.0,999.9,61.0, ,33.1, ,0.0,G,999.9,0
72493023230,2017-12-13,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",46.3,24,40.2,24,1021.4,24,18.2,24,10.0,24,2.9,24,11.1,999.9,60.1, ,33.1, ,0.0,G,999.9,0
72493023230,2017-12-14,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.0,24,40.6,24,1018.7,24,15.6,24,9.8,24,3.1,24,8.9,999.9,63.0, ,34.0, ,0.0,G,999.9,0
72493023230,2017-12-15,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.7,24,42.0,24,1020.8,24,17.7,24,6.8,24,3.0,24,9.9,999.9,63.0, ,34.0, ,0.0,G,999.9,0
72493023230,2017-12-16,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",53.7,24,36.9,24,1015.6,22,12.5,24,8.1,24,8.2,24,21.0,32.1,64.0, ,37.0, ,0.0,G,999.9,100000
72493023230,2017-12-17,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",56.3,24,20.4,24,1015.9,24,12.7,24,10.0,24,7.6,24,18.1,26.0,64.0, ,39.9, ,0.0,G,999.9,0
72493023230,2017-12-18,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.7,24,35.0,24,1020.8,23,17.8,24,10.0,24,2.8,24,8.9,999.9,64.0, ,37.0, ,0.0,G,999.9,0
72493023230,2017-12-19,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",47.3,24,37.2,24,1022.1,24,19.0,24,10.0,24,3.2,24,13.0,999.9,59.0, ,35.1, ,0.0,G,999.9,0
72493023230,2017-12-20,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",51.4,24,43.8,24,1022.6,16,18.7,24,9.3,24,9.6,24,17.1,18.1,57.9, ,35.1, ,0.07,G,999.9,10000
72493023230,2017-12-21,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",47.8,24,32.2,24,1024.3,23,21.1,24,10.0,24,5.7,24,14.0,999.9,57.9, ,37.0, ,0.0,I,999.9,0
72493023230,2017-12-22,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",43.3,24,30.3,24,1026.0,24,22.8,24,10.0,24,4.2,24,9.9,999.9,57.9, ,30.9, ,0.0,G,999.9,0
72493023230,2017-12-23,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",46.5,24,36.5,24,1025.4,24,22.3,24,8.8,24,5.1,24,8.9,999.9,54.0, ,30.9, ,0.0,G,999.9,0
72493023230,2017-12-24,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.7,24,37.2,24,1022.7,24,19.6,24,10.0,24,2.7,24,7.0,999.9,54.0, ,39.9, ,0.0,G,999.9,0
72493023230,2017-12-25,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.1,24,40.4,24,1022.2,24,19.1,24,9.3,24,3.3,24,9.9,999.9,57.0, ,41.0, ,0.0,G,999.9,0
72493023230,2017-12-26,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.2,24,39.9,24,1022.3,24,19.2,24,10.0,24,2.9,24,9.9,999.9,60.1, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-27,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",45.9,24,43.9,24,1025.0,22,22.0,24,8.5,24,3.6,24,8.9,999.9,60.1, ,36.0, ,0.0,G,999.9,100000
72493023230,2017-12-28,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",46.8,24,43.1,24,1024.3,23,21.1,24,9.5,24,2.3,24,6.0,999.9,57.9, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-29,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",48.7,24,43.7,24,1021.9,24,18.8,24,9.6,24,2.8,24,6.0,999.9,57.9, ,36.0, ,0.0,G,999.9,0
72493023230,2017-12-30,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",46.5,24,43.9,24,1020.0,23,16.9,24,6.7,24,3.4,24,6.0,999.9,57.0, ,35.1, ,0.0,G,999.9,100000
72493023230,2017-12-31,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",47.4,24,44.2,24,1018.0,24,14.8,24,7.5,24,1.9,24,6.0,999.9,60.1, ,35.1, ,0.0,G,999.9,100000
72493023230,2018-01-01,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",49.2,24,47.1,24,1022.3,24,19.2,24,7.4,24,3.0,24,5.1,999.9,60.1, ,39.0, ,0.0,G,999.9,0
72493023230,2018-01-02,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",50.0,24,46.4,24,1021.5,24,18.4,24,9.2,24,2.2,24,5.1,999.9,57.9, ,39.0, ,0.0,G,999.9,0
72493023230,2018-01-03,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",52.0,24,47.8,24,1018.1,22,14.9,24,6.4,24,3.0,24,8.9,999.9,57.9, ,44.1, ,0.0,G,999.9,10000
72493023230,2018-01-04,37.7178,-122.23301,1.5,"OAKLAND INTERNATIONAL AIRPORT, CA US",54.9,24,53.3,24,1017.4,21,14.1,24,7.2,24,3.9,24,9.9,999.9,64.0, ,39.9, ,0.62,G,999.9,10000
