DATE,STATION,TMAX,TMIN,TMAX_F,TMIN_F
2012-11-13,USR0000CBAR,222.0,72.0,72.0,45.0
2012-11-14,USR0000CBAR,217.0,94.0,71.0,49.0
2012-11-15,USR0000CBAR,200.0,117.0,68.0,53.0
2012-11-16,USR0000CBAR,144.0,106.0,58.0,51.0
2012-11-17,USR0000CBAR,150.0,100.0,59.0,50.0
2012-11-18,USR0000CBAR,161.0,56.0,61.0,42.0
2012-11-19,USR0000CBAR,172.0,111.0,63.0,52.0
2012-11-20,USR0000CBAR,144.0,128.0,58.0,55.0
2012-11-21,USR0000CBAR,161.0,72.0,61.0,45.0
2012-11-22,USR0000CBAR,194.0,56.0,67.0,42.0
2012-11-23,USR0000CBAR,211.0,83.0,70.0,47.0
2012-11-24,USR0000CBAR,228.0,89.0,73.0,48.0
2012-11-25,USR0000CBAR,211.0,94.0,70.0,49.0
2012-11-26,USR0000CBAR,206.0,72.0,69.0,45.0
2012-11-27,USR0000CBAR,156.0,78.0,60.0,46.0
2012-11-28,USR0000CBAR,150.0,117.0,59.0,53.0
2012-11-29,USR0000CBAR,144.0,128.0,58.0,55.0
2012-11-30,USR0000CBAR,150.0,128.0,59.0,55.0
2012-12-01,USR0000CBAR,156.0,128.0,60.0,55.0
2012-12-02,USR0000CBAR,150.0,72.0,59.0,45.0
2012-12-03,USR0000CBAR,189.0,56.0,66.0,42.0
2012-12-04,USR0000CBAR,156.0,100.0,60.0,50.0
2012-12-05,USR0000CBAR,172.0,117.0,63.0,53.0
2012-12-06,USR0000CBAR,144.0,72.0,58.0,45.0
2012-12-07,USR0000CBAR,189.0,61.0,66.0,43.0
2012-12-08,USR0000CBAR,194.0,44.0,67.0,40.0
2012-12-09,USR0000CBAR,222.0,89.0,72.0,48.0
2012-12-10,USR0000CBAR,217.0,89.0,71.0,48.0
2012-12-11,USR0000CBAR,161.0,72.0,61.0,45.0
2012-12-12,USR0000CBAR,111.0,33.0,52.0,38.0
2012-12-13,USR0000CBAR,139.0,17.0,57.0,35.0
2012-12-14,USR0000CBAR,111.0,39.0,52.0,39.0
2012-12-15,USR0000CBAR,72.0,22.0,45.0,36.0
2012-12-16,USR0000CBAR,117.0,56.0,53.0,42.0
2012-12-17,USR0000CBAR,133.0,61.0,56.0,43.0
2012-12-18,USR0000CBAR,106.0,39.0,51.0,39.0
2012-12-19,USR0000CBAR,133.0,6.0,56.0,33.0
2012-12-20,USR0000CBAR,128.0,28.0,55.0,37.0
2012-12-21,USR0000CBAR,117.0,94.0,53.0,49.0
2012-12-22,USR0000CBAR,122.0,83.0,54.0,47.0
2012-12-23,USR0000CBAR,128.0,78.0,55.0,46.0
2012-12-24,USR0000CBAR,156.0,50.0,60.0,41.0
2012-12-25,USR0000CBAR,94.0,39.0,49.0,39.0
2012-12-26,USR0000CBAR,100.0,61.0,50.0,43.0
2012-12-27,USR0000CBAR,133.0,50.0,56.0,41.0
2012-12-28,USR0000CBAR,78.0,44.0,46.0,40.0
2012-12-29,USR0000CBAR,133.0,39.0,56.0,39.0
2012-12-30,USR0000CBAR,144.0,22.0,58.0,36.0
2012-12-31,USR0000CBAR,139.0,22.0,57.0,36.0
2013-01-01,USR0000CBAR,133.0,28.0,56.0,37.0
2013-01-02,USR0000CBAR,139.0,28.0,57.0,37.0
2013-01-03,USR0000CBAR,139.0,39.0,57.0,39.0
2013-01-04,USR0000CBAR,156.0,39.0,60.0,39.0
2013-01-05,USR0000CBAR,94.0,39.0,49.0,39.0
2013-01-06,USR0000CBAR,122.0,56.0,54.0,42.0
2013-01-07,USR0000CBAR,150.0,50.0,59.0,41.0
2013-01-08,USR0000CBAR,183.0,61.0,65.0,43.0
2013-01-09,USR0000CBAR,111.0,44.0,52.0,40.0
2013-01-10,USR0000CBAR,94.0,33.0,49.0,38.0
2013-01-11,USR0000CBAR,106.0,28.0,51.0,37.0
2013-01-12,USR0000CBAR,122.0,6.0,54.0,33.0
2013-01-13,USR0000CBAR,128.0,0.0,55.0,32.0
2013-01-14,USR0000CBAR,139.0,6.0,57.0,33.0
2013-01-15,USR0000CBAR,128.0,22.0,55.0,36.0
2013-01-16,USR0000CBAR,167.0,28.0,62.0,37.0
2013-01-17,USR0000CBAR,167.0,67.0,62.0,44.0
2013-01-18,USR0000CBAR,189.0,72.0,66.0,45.0
2013-01-19,USR0000CBAR,178.0,78.0,64.0,46.0
2013-01-20,USR0000CBAR,183.0,78.0,65.0,46.0
2013-01-21,USR0000CBAR,183.0,67.0,65.0,44.0
2013-01-22,USR0000CBAR,150.0,72.0,59.0,45.0
2013-01-23,USR0000CBAR,128.0,83.0,55.0,47.0
2013-01-24,USR0000CBAR,189.0,83.0,66.0,47.0
2013-01-25,USR0000CBAR,194.0,94.0,67.0,49.0
2013-01-26,USR0000CBAR,122.0,61.0,54.0,43.0
2013-01-27,USR0000CBAR,122.0,50.0,54.0,41.0
2013-01-28,USR0000CBAR,133.0,56.0,56.0,42.0
2013-01-29,USR0000CBAR,139.0,61.0,57.0,43.0
2013-01-30,USR0000CBAR,211.0,78.0,70.0,46.0
2013-01-31,USR0000CBAR,211.0,78.0,70.0,46.0
2013-02-01,USR0000CBAR,200.0,78.0,68.0,46.0
2013-02-02,USR0000CBAR,167.0,50.0,62.0,41.0
2013-02-03,USR0000CBAR,161.0,56.0,61.0,42.0
2013-02-04,USR0000CBAR,150.0,50.0,59.0,41.0
2013-02-05,USR0000CBAR,128.0,67.0,55.0,44.0
2013-02-06,USR0000CBAR,139.0,50.0,57.0,41.0
2013-02-07,USR0000CBAR,122.0,28.0,54.0,37.0
2013-02-08,USR0000CBAR,122.0,22.0,54.0,36.0
2013-02-09,USR0000CBAR,156.0,39.0,60.0,39.0
2013-02-10,USR0000CBAR,183.0,33.0,65.0,38.0
2013-02-11,USR0000CBAR,194.0,50.0,67.0,41.0
2013-02-12,USR0000CBAR,183.0,39.0,65.0,39.0
2013-02-13,USR0000CBAR,194.0,56.0,67.0,42.0
2013-02-14,USR0000CBAR,239.0,78.0,75.0,46.0
2013-02-15,USR0000CBAR,228.0,94.0,73.0,49.0
2013-02-16,USR0000CBAR,233.0,72.0,74.0,45.0
2013-02-17,USR0000CBAR,178.0,50.0,64.0,41.0
2013-02-18,USR0000CBAR,106.0,61.0,51.0,43.0
2013-02-19,USR0000CBAR,72.0,22.0,45.0,36.0
2013-02-20,USR0000CBAR,128.0,22.0,55.0,36.0
2013-02-21,USR0000CBAR,144.0,39.0,58.0,39.0
2013-02-22,USR0000CBAR,172.0,50.0,63.0,41.0
2013-02-23,USR0000CBAR,122.0,50.0,54.0,41.0
2013-02-24,USR0000CBAR,172.0,39.0,63.0,39.0
2013-02-25,USR0000CBAR,167.0,44.0,62.0,40.0
2013-02-26,USR0000CBAR,206.0,39.0,69.0,39.0
2013-02-27,USR0000CBAR,211.0,61.0,70.0,43.0
2013-02-28,USR0000CBAR,172.0,83.0,63.0,47.0
2013-03-01,USR0000CBAR,244.0,89.0,76.0,48.0
2013-03-02,USR0000CBAR,222.0,106.0,72.0,51.0
2013-03-03,USR0000CBAR,172.0,67.0,63.0,44.0
2013-03-04,USR0000CBAR,172.0,39.0,63.0,39.0
2013-03-05,USR0000CBAR,106.0,39.0,51.0,39.0
2013-03-06,USR0000CBAR,128.0,44.0,55.0,40.0
2013-03-07,USR0000CBAR,117.0,50.0,53.0,41.0
2013-03-08,USR0000CBAR,122.0,39.0,54.0,39.0
2013-03-09,USR0000CBAR,183.0,56.0,65.0,42.0
2013-03-10,USR0000CBAR,217.0,67.0,71.0,44.0
2013-03-11,USR0000CBAR,250.0,67.0,77.0,44.0
2013-03-12,USR0000CBAR,256.0,61.0,78.0,43.0
2013-03-13,USR0000CBAR,278.0,67.0,82.0,44.0
2013-03-14,USR0000CBAR,200.0,78.0,68.0,46.0
2013-03-15,USR0000CBAR,222.0,67.0,72.0,44.0
2013-03-16,USR0000CBAR,183.0,61.0,65.0,43.0
2013-03-17,USR0000CBAR,183.0,61.0,65.0,43.0
2013-03-18,USR0000CBAR,206.0,56.0,69.0,42.0
2013-03-19,USR0000CBAR,189.0,67.0,66.0,44.0
2013-03-20,USR0000CBAR,133.0,72.0,56.0,45.0
2013-03-21,USR0000CBAR,161.0,44.0,61.0,40.0
2013-03-22,USR0000CBAR,172.0,44.0,63.0,40.0
2013-03-23,USR0000CBAR,211.0,50.0,70.0,41.0
2013-03-24,USR0000CBAR,211.0,56.0,70.0,42.0
2013-03-25,USR0000CBAR,133.0,56.0,56.0,42.0
2013-03-26,USR0000CBAR,194.0,61.0,67.0,43.0
2013-03-27,USR0000CBAR,150.0,83.0,59.0,47.0
2013-03-28,USR0000CBAR,211.0,89.0,70.0,48.0
2013-03-29,USR0000CBAR,244.0,89.0,76.0,48.0
2013-03-30,USR0000CBAR,211.0,100.0,70.0,50.0
2013-03-31,USR0000CBAR,183.0,106.0,65.0,51.0
2013-04-01,USR0000CBAR,194.0,78.0,67.0,46.0
2013-04-02,USR0000CBAR,183.0,78.0,65.0,46.0
2013-04-03,USR0000CBAR,256.0,61.0,78.0,43.0
2013-04-04,USR0000CBAR,133.0,89.0,56.0,48.0
2013-04-05,USR0000CBAR,172.0,100.0,63.0,50.0
2013-04-06,USR0000CBAR,183.0,100.0,65.0,50.0
2013-04-07,USR0000CBAR,167.0,72.0,62.0,45.0
2013-04-08,USR0000CBAR,156.0,61.0,60.0,43.0
2013-04-09,USR0000CBAR,200.0,67.0,68.0,44.0
2013-04-10,USR0000CBAR,261.0,100.0,79.0,50.0
2013-04-11,USR0000CBAR,206.0,61.0,69.0,43.0
2013-04-12,USR0000CBAR,217.0,56.0,71.0,42.0
2013-04-13,USR0000CBAR,139.0,67.0,57.0,44.0
2013-04-14,USR0000CBAR,144.0,56.0,58.0,42.0
2013-04-15,USR0000CBAR,117.0,44.0,53.0,40.0
2013-04-16,USR0000CBAR,167.0,44.0,62.0,40.0
2013-04-17,USR0000CBAR,194.0,78.0,67.0,46.0
2013-04-18,USR0000CBAR,233.0,89.0,74.0,48.0
2013-04-19,USR0000CBAR,244.0,89.0,76.0,48.0
2013-04-20,USR0000CBAR,228.0,78.0,73.0,46.0
2013-04-21,USR0000CBAR,283.0,111.0,83.0,52.0
2013-04-22,USR0000CBAR,306.0,150.0,87.0,59.0
2013-04-23,USR0000CBAR,278.0,61.0,82.0,43.0
2013-04-24,USR0000CBAR,200.0,50.0,68.0,41.0
2013-04-25,USR0000CBAR,144.0,89.0,58.0,48.0
2013-04-26,USR0000CBAR,189.0,72.0,66.0,45.0
2013-04-27,USR0000CBAR,239.0,72.0,75.0,45.0
2013-04-28,USR0000CBAR,283.0,61.0,83.0,43.0
2013-04-29,USR0000CBAR,278.0,89.0,82.0,48.0
2013-04-30,USR0000CBAR,228.0,72.0,73.0,45.0
2013-05-01,USR0000CBAR,294.0,167.0,85.0,62.0
2013-05-02,USR0000CBAR,333.0,156.0,92.0,60.0
2013-05-03,USR0000CBAR,317.0,172.0,89.0,63.0
2013-05-04,USR0000CBAR,306.0,106.0,87.0,51.0
2013-05-05,USR0000CBAR,172.0,106.0,63.0,51.0
2013-05-06,USR0000CBAR,206.0,111.0,69.0,52.0
2013-05-07,USR0000CBAR,233.0,100.0,74.0,50.0
2013-05-08,USR0000CBAR,150.0,94.0,59.0,49.0
2013-05-09,USR0000CBAR,156.0,89.0,60.0,48.0
2013-05-10,USR0000CBAR,200.0,89.0,68.0,48.0
2013-05-11,USR0000CBAR,283.0,78.0,83.0,46.0
2013-05-12,USR0000CBAR,217.0,100.0,71.0,50.0
2013-05-13,USR0000CBAR,206.0,83.0,69.0,47.0
2013-05-14,USR0000CBAR,200.0,89.0,68.0,48.0
2013-05-15,USR0000CBAR,167.0,78.0,62.0,46.0
2013-05-16,USR0000CBAR,194.0,89.0,67.0,48.0
2013-05-17,USR0000CBAR,172.0,83.0,63.0,47.0
2013-05-18,USR0000CBAR,194.0,83.0,67.0,47.0
2013-05-19,USR0000CBAR,261.0,78.0,79.0,46.0
2013-05-20,USR0000CBAR,306.0,89.0,87.0,48.0
2013-05-21,USR0000CBAR,156.0,78.0,60.0,46.0
2013-05-22,USR0000CBAR,139.0,56.0,57.0,42.0
2013-05-23,USR0000CBAR,172.0,67.0,63.0,44.0
2013-05-24,USR0000CBAR,194.0,61.0,67.0,43.0
2013-05-25,USR0000CBAR,183.0,67.0,65.0,44.0
2013-05-26,USR0000CBAR,194.0,94.0,67.0,49.0
2013-05-27,USR0000CBAR,150.0,94.0,59.0,49.0
2013-05-28,USR0000CBAR,172.0,106.0,63.0,51.0
2013-05-29,USR0000CBAR,172.0,89.0,63.0,48.0
2013-05-30,USR0000CBAR,178.0,78.0,64.0,46.0
2013-05-31,USR0000CBAR,272.0,83.0,81.0,47.0
2013-06-01,USR0000CBAR,294.0,94.0,85.0,49.0
2013-06-02,USR0000CBAR,233.0,89.0,74.0,48.0
2013-06-03,USR0000CBAR,183.0,94.0,65.0,49.0
2013-06-04,USR0000CBAR,178.0,100.0,64.0,50.0
2013-06-05,USR0000CBAR,200.0,89.0,68.0,48.0
2013-06-06,USR0000CBAR,250.0,89.0,77.0,48.0
2013-06-07,USR0000CBAR,333.0,89.0,92.0,48.0
2013-06-08,USR0000CBAR,311.0,122.0,88.0,54.0
2013-06-09,USR0000CBAR,161.0,117.0,61.0,53.0
2013-06-10,USR0000CBAR,156.0,117.0,60.0,53.0
2013-06-11,USR0000CBAR,228.0,106.0,73.0,51.0
2013-06-12,USR0000CBAR,189.0,83.0,66.0,47.0
2013-06-13,USR0000CBAR,206.0,83.0,69.0,47.0
2013-06-14,USR0000CBAR,289.0,83.0,84.0,47.0
2013-06-15,USR0000CBAR,239.0,67.0,75.0,44.0
2013-06-16,USR0000CBAR,200.0,89.0,68.0,48.0
2013-06-17,USR0000CBAR,183.0,94.0,65.0,49.0
2013-06-18,USR0000CBAR,172.0,100.0,63.0,50.0
2013-06-19,USR0000CBAR,189.0,94.0,66.0,49.0
2013-06-20,USR0000CBAR,206.0,94.0,69.0,49.0
2013-06-21,USR0000CBAR,233.0,89.0,74.0,48.0
2013-06-22,USR0000CBAR,267.0,106.0,80.0,51.0
2013-06-23,USR0000CBAR,172.0,111.0,63.0,52.0
2013-06-24,USR0000CBAR,150.0,117.0,59.0,53.0
2013-06-25,USR0000CBAR,161.0,133.0,61.0,56.0
2013-06-26,USR0000CBAR,267.0,150.0,80.0,59.0
2013-06-27,USR0000CBAR,244.0,156.0,76.0,60.0
2013-06-28,USR0000CBAR,322.0,167.0,90.0,62.0
2013-06-29,USR0000CBAR,344.0,172.0,94.0,63.0
2013-06-30,USR0000CBAR,250.0,117.0,77.0,53.0
2013-07-01,USR0000CBAR,344.0,128.0,94.0,55.0
2013-07-02,USR0000CBAR,333.0,144.0,92.0,58.0
2013-07-03,USR0000CBAR,339.0,133.0,93.0,56.0
2013-07-04,USR0000CBAR,339.0,122.0,93.0,54.0
2013-07-05,USR0000CBAR,244.0,100.0,76.0,50.0
2013-07-06,USR0000CBAR,239.0,89.0,75.0,48.0
2013-07-07,USR0000CBAR,272.0,94.0,81.0,49.0
2013-07-08,USR0000CBAR,294.0,106.0,85.0,51.0
2013-07-09,USR0000CBAR,289.0,94.0,84.0,49.0
2013-07-10,USR0000CBAR,267.0,89.0,80.0,48.0
2013-07-11,USR0000CBAR,228.0,89.0,73.0,48.0
2013-07-12,USR0000CBAR,250.0,94.0,77.0,49.0
2013-07-13,USR0000CBAR,261.0,78.0,79.0,46.0
2013-07-14,USR0000CBAR,233.0,89.0,74.0,48.0
2013-07-15,USR0000CBAR,194.0,89.0,67.0,48.0
2013-07-16,USR0000CBAR,183.0,106.0,65.0,51.0
2013-07-17,USR0000CBAR,228.0,106.0,73.0,51.0
2013-07-18,USR0000CBAR,256.0,78.0,78.0,46.0
2013-07-19,USR0000CBAR,272.0,89.0,81.0,48.0
2013-07-20,USR0000CBAR,272.0,94.0,81.0,49.0
2013-07-21,USR0000CBAR,289.0,94.0,84.0,49.0
2013-07-22,USR0000CBAR,261.0,128.0,79.0,55.0
2013-07-23,USR0000CBAR,250.0,128.0,77.0,55.0
2013-07-24,USR0000CBAR,289.0,111.0,84.0,52.0
2013-07-25,USR0000CBAR,261.0,106.0,79.0,51.0
2013-07-26,USR0000CBAR,261.0,106.0,79.0,51.0
2013-07-27,USR0000CBAR,272.0,106.0,81.0,51.0
2013-07-28,USR0000CBAR,222.0,100.0,72.0,50.0
2013-07-29,USR0000CBAR,161.0,111.0,61.0,52.0
2013-07-30,USR0000CBAR,239.0,100.0,75.0,50.0
2013-07-31,USR0000CBAR,228.0,100.0,73.0,50.0
2013-08-01,USR0000CBAR,211.0,106.0,70.0,51.0
2013-08-02,USR0000CBAR,267.0,94.0,80.0,49.0
2013-08-03,USR0000CBAR,250.0,94.0,77.0,49.0
2013-08-04,USR0000CBAR,222.0,100.0,72.0,50.0
2013-08-05,USR0000CBAR,233.0,94.0,74.0,49.0
2013-08-06,USR0000CBAR,206.0,100.0,69.0,50.0
2013-08-07,USR0000CBAR,183.0,117.0,65.0,53.0
2013-08-08,USR0000CBAR,217.0,106.0,71.0,51.0
2013-08-09,USR0000CBAR,206.0,106.0,69.0,51.0
2013-08-10,USR0000CBAR,233.0,117.0,74.0,53.0
2013-08-11,USR0000CBAR,222.0,111.0,72.0,52.0
2013-08-12,USR0000CBAR,283.0,106.0,83.0,51.0
2013-08-13,USR0000CBAR,294.0,89.0,85.0,48.0
2013-08-14,USR0000CBAR,239.0,106.0,75.0,51.0
2013-08-15,USR0000CBAR,250.0,150.0,77.0,59.0
2013-08-16,USR0000CBAR,294.0,133.0,85.0,56.0
2013-08-17,USR0000CBAR,233.0,122.0,74.0,54.0
2013-08-18,USR0000CBAR,344.0,122.0,94.0,54.0
2013-08-19,USR0000CBAR,322.0,144.0,90.0,58.0
2013-08-20,USR0000CBAR,261.0,122.0,79.0,54.0
2013-08-21,USR0000CBAR,256.0,117.0,78.0,53.0
2013-08-22,USR0000CBAR,222.0,117.0,72.0,53.0
2013-08-23,USR0000CBAR,233.0,117.0,74.0,53.0
2013-08-24,USR0000CBAR,239.0,117.0,75.0,53.0
2013-08-25,USR0000CBAR,256.0,139.0,78.0,57.0
2013-08-26,USR0000CBAR,211.0,122.0,70.0,54.0
2013-08-27,USR0000CBAR,261.0,122.0,79.0,54.0
2013-08-28,USR0000CBAR,250.0,133.0,77.0,56.0
2013-08-29,USR0000CBAR,261.0,144.0,79.0,58.0
2013-08-30,USR0000CBAR,283.0,144.0,83.0,58.0
2013-08-31,USR0000CBAR,233.0,122.0,74.0,54.0
2013-09-01,USR0000CBAR,250.0,117.0,77.0,53.0
2013-09-02,USR0000CBAR,250.0,144.0,77.0,58.0
2013-09-03,USR0000CBAR,239.0,133.0,75.0,56.0
2013-09-04,USR0000CBAR,211.0,133.0,70.0,56.0
2013-09-05,USR0000CBAR,211.0,133.0,70.0,56.0
2013-09-06,USR0000CBAR,322.0,122.0,90.0,54.0
2013-09-07,USR0000CBAR,356.0,144.0,96.0,58.0
2013-09-08,USR0000CBAR,294.0,128.0,85.0,55.0
2013-09-09,USR0000CBAR,317.0,122.0,89.0,54.0
2013-09-10,USR0000CBAR,206.0,117.0,69.0,53.0
2013-09-11,USR0000CBAR,194.0,150.0,67.0,59.0
2013-09-12,USR0000CBAR,228.0,122.0,73.0,54.0
2013-09-13,USR0000CBAR,217.0,111.0,71.0,52.0
2013-09-14,USR0000CBAR,189.0,117.0,66.0,53.0
2013-09-15,USR0000CBAR,244.0,122.0,76.0,54.0
2013-09-16,USR0000CBAR,244.0,128.0,76.0,55.0
2013-09-17,USR0000CBAR,183.0,111.0,65.0,52.0
2013-09-18,USR0000CBAR,272.0,111.0,81.0,52.0
2013-09-19,USR0000CBAR,311.0,111.0,88.0,52.0
2013-09-20,USR0000CBAR,222.0,117.0,72.0,53.0
2013-09-21,USR0000CBAR,183.0,128.0,65.0,55.0
2013-09-22,USR0000CBAR,217.0,100.0,71.0,50.0
2013-09-23,USR0000CBAR,261.0,139.0,79.0,57.0
2013-09-24,USR0000CBAR,206.0,117.0,69.0,53.0
2013-09-25,USR0000CBAR,172.0,106.0,63.0,51.0
2013-09-26,USR0000CBAR,217.0,78.0,71.0,46.0
2013-09-27,USR0000CBAR,261.0,122.0,79.0,54.0
2013-09-28,USR0000CBAR,289.0,117.0,84.0,53.0
2013-09-29,USR0000CBAR,217.0,128.0,71.0,55.0
2013-09-30,USR0000CBAR,228.0,117.0,73.0,53.0
2013-10-01,USR0000CBAR,206.0,100.0,69.0,50.0
2013-10-02,USR0000CBAR,206.0,106.0,69.0,51.0
2013-10-03,USR0000CBAR,217.0,89.0,71.0,48.0
2013-10-04,USR0000CBAR,278.0,161.0,82.0,61.0
2013-10-05,USR0000CBAR,306.0,161.0,87.0,61.0
2013-10-06,USR0000CBAR,306.0,150.0,87.0,59.0
2013-10-07,USR0000CBAR,283.0,111.0,83.0,52.0
2013-10-08,USR0000CBAR,256.0,94.0,78.0,49.0
2013-10-09,USR0000CBAR,206.0,83.0,69.0,47.0
2013-10-10,USR0000CBAR,200.0,72.0,68.0,45.0
2013-10-11,USR0000CBAR,200.0,56.0,68.0,42.0
2013-10-12,USR0000CBAR,206.0,83.0,69.0,47.0
2013-10-13,USR0000CBAR,233.0,78.0,74.0,46.0
2013-10-14,USR0000CBAR,267.0,117.0,80.0,53.0
2013-10-15,USR0000CBAR,289.0,133.0,84.0,56.0
2013-10-16,USR0000CBAR,294.0,139.0,85.0,57.0
2013-10-17,USR0000CBAR,278.0,117.0,82.0,53.0
2013-10-18,USR0000CBAR,256.0,106.0,78.0,51.0
2013-10-19,USR0000CBAR,300.0,122.0,86.0,54.0
2013-10-20,USR0000CBAR,244.0,67.0,76.0,44.0
2013-10-21,USR0000CBAR,217.0,50.0,71.0,41.0
2013-10-22,USR0000CBAR,272.0,50.0,81.0,41.0
2013-10-23,USR0000CBAR,211.0,44.0,70.0,40.0
2013-10-24,USR0000CBAR,167.0,72.0,62.0,45.0
2013-10-25,USR0000CBAR,194.0,78.0,67.0,46.0
2013-10-26,USR0000CBAR,267.0,83.0,80.0,47.0
2013-10-27,USR0000CBAR,150.0,67.0,59.0,44.0
2013-10-28,USR0000CBAR,161.0,83.0,61.0,47.0
2013-10-29,USR0000CBAR,183.0,78.0,65.0,46.0
2013-10-30,USR0000CBAR,200.0,67.0,68.0,44.0
2013-10-31,USR0000CBAR,239.0,100.0,75.0,50.0
2013-11-01,USR0000CBAR,239.0,122.0,75.0,54.0
2013-11-02,USR0000CBAR,194.0,78.0,67.0,46.0
2013-11-03,USR0000CBAR,161.0,67.0,61.0,44.0
2013-11-04,USR0000CBAR,194.0,56.0,67.0,42.0
2013-11-05,USR0000CBAR,239.0,100.0,75.0,50.0
2013-11-06,USR0000CBAR,228.0,117.0,73.0,53.0
2013-11-07,USR0000CBAR,228.0,100.0,73.0,50.0
2013-11-08,USR0000CBAR,222.0,78.0,72.0,46.0
2013-11-09,USR0000CBAR,233.0,67.0,74.0,44.0
2013-11-10,USR0000CBAR,183.0,78.0,65.0,46.0
2013-11-11,USR0000CBAR,211.0,56.0,70.0,42.0
2013-11-12,USR0000CBAR,222.0,117.0,72.0,53.0
2013-11-13,USR0000CBAR,244.0,89.0,76.0,48.0
2013-11-14,USR0000CBAR,161.0,72.0,61.0,45.0
2013-11-15,USR0000CBAR,183.0,72.0,65.0,45.0
2013-11-16,USR0000CBAR,167.0,67.0,62.0,44.0
2013-11-17,USR0000CBAR,167.0,56.0,62.0,42.0
2013-11-18,USR0000CBAR,133.0,61.0,56.0,43.0
2013-11-19,USR0000CBAR,117.0,94.0,53.0,49.0
2013-11-20,USR0000CBAR,133.0,83.0,56.0,47.0
2013-11-21,USR0000CBAR,172.0,78.0,63.0,46.0
2013-11-22,USR0000CBAR,228.0,111.0,73.0,52.0
2013-11-23,USR0000CBAR,183.0,72.0,65.0,45.0
2013-11-24,USR0000CBAR,189.0,61.0,66.0,43.0
2013-11-25,USR0000CBAR,189.0,67.0,66.0,44.0
2013-11-26,USR0000CBAR,161.0,83.0,61.0,47.0
2013-11-27,USR0000CBAR,178.0,83.0,64.0,47.0
2013-11-28,USR0000CBAR,222.0,106.0,72.0,51.0
2013-11-29,USR0000CBAR,211.0,100.0,70.0,50.0
2013-11-30,USR0000CBAR,222.0,100.0,72.0,50.0
2013-12-01,USR0000CBAR,217.0,106.0,71.0,51.0
2013-12-02,USR0000CBAR,150.0,83.0,59.0,47.0
2013-12-03,USR0000CBAR,111.0,33.0,52.0,38.0
2013-12-04,USR0000CBAR,117.0,11.0,53.0,34.0
2013-12-05,USR0000CBAR,111.0,-6.0,52.0,31.0
2013-12-06,USR0000CBAR,106.0,6.0,51.0,33.0
2013-12-07,USR0000CBAR,78.0,-17.0,46.0,29.0
2013-12-08,USR0000CBAR,78.0,-17.0,46.0,29.0
2013-12-09,USR0000CBAR,100.0,-11.0,50.0,30.0
2013-12-10,USR0000CBAR,122.0,11.0,54.0,34.0
2013-12-11,USR0000CBAR,133.0,39.0,56.0,39.0
2013-12-12,USR0000CBAR,156.0,50.0,60.0,41.0
2013-12-13,USR0000CBAR,167.0,50.0,62.0,41.0
2013-12-14,USR0000CBAR,161.0,67.0,61.0,44.0
2013-12-15,USR0000CBAR,183.0,67.0,65.0,44.0
2013-12-16,USR0000CBAR,194.0,94.0,67.0,49.0
2013-12-17,USR0000CBAR,189.0,100.0,66.0,50.0
2013-12-18,USR0000CBAR,172.0,72.0,63.0,45.0
2013-12-19,USR0000CBAR,133.0,61.0,56.0,43.0
2013-12-20,USR0000CBAR,172.0,50.0,63.0,41.0
2013-12-21,USR0000CBAR,150.0,83.0,59.0,47.0
2013-12-22,USR0000CBAR,206.0,89.0,69.0,48.0
2013-12-23,USR0000CBAR,194.0,89.0,67.0,48.0
2013-12-24,USR0000CBAR,233.0,100.0,74.0,50.0
2013-12-25,USR0000CBAR,183.0,94.0,65.0,49.0
2013-12-26,USR0000CBAR,200.0,94.0,68.0,49.0
2013-12-27,USR0000CBAR,156.0,83.0,60.0,47.0
2013-12-28,USR0000CBAR,189.0,67.0,66.0,44.0
2013-12-29,USR0000CBAR,178.0,89.0,64.0,48.0
2013-12-30,USR0000CBAR,189.0,67.0,66.0,44.0
2013-12-31,USR0000CBAR,189.0,39.0,66.0,39.0
2014-01-01,USR0000CBAR,211.0,78.0,70.0,46.0
2014-01-02,USR0000CBAR,206.0,94.0,69.0,49.0
2014-01-03,USR0000CBAR,228.0,89.0,73.0,48.0
2014-01-04,USR0000CBAR,217.0,89.0,71.0,48.0
2014-01-05,USR0000CBAR,194.0,83.0,67.0,47.0
2014-01-06,USR0000CBAR,150.0,100.0,59.0,50.0
2014-01-07,USR0000CBAR,183.0,83.0,65.0,47.0
2014-01-08,USR0000CBAR,128.0,83.0,55.0,47.0
2014-01-09,USR0000CBAR,133.0,83.0,56.0,47.0
2014-01-10,USR0000CBAR,189.0,83.0,66.0,47.0
2014-01-11,USR0000CBAR,111.0,89.0,52.0,48.0
2014-01-12,USR0000CBAR,150.0,61.0,59.0,43.0
2014-01-13,USR0000CBAR,189.0,78.0,66.0,46.0
2014-01-14,USR0000CBAR,233.0,89.0,74.0,48.0
2014-01-15,USR0000CBAR,217.0,106.0,71.0,51.0
2014-01-16,USR0000CBAR,233.0,122.0,74.0,54.0
2014-01-17,USR0000CBAR,211.0,111.0,70.0,52.0
2014-01-18,USR0000CBAR,239.0,117.0,75.0,53.0
2014-01-19,USR0000CBAR,200.0,100.0,68.0,50.0
2014-01-20,USR0000CBAR,233.0,111.0,74.0,52.0
2014-01-21,USR0000CBAR,244.0,106.0,76.0,51.0
2014-01-22,USR0000CBAR,250.0,83.0,77.0,47.0
